,low,volume,close,open,high,time,stock,date
21,7.639999866485596,1099400,7.690000057220459,7.78000020980835,7.900000095367432,1657287000,BB,2022-07-08 09:30:00
22,7.409999847412109,1185600,7.429999828338623,7.619999885559082,7.739999771118164,1657546200,BB,2022-07-11 09:30:00
23,7.179999828338623,1366300,7.320000171661377,7.46999979019165,7.5,1657632600,BB,2022-07-12 09:30:00
24,7.179999828338623,1463100,7.510000228881836,7.190000057220459,7.519999980926514,1657719000,BB,2022-07-13 09:30:00
25,7.320000171661377,1000800,7.360000133514404,7.46999979019165,7.559999942779541,1657805400,BB,2022-07-14 09:30:00
26,7.25,1766700,7.5,7.460000038146973,7.519999980926514,1657891800,BB,2022-07-15 09:30:00
27,7.440000057220459,1291900,7.460000038146973,7.550000190734863,7.699999809265137,1658151000,BB,2022-07-18 09:30:00
28,7.510000228881836,1243800,7.690000057220459,7.559999942779541,7.75,1658237400,BB,2022-07-19 09:30:00
29,7.679999828338623,1634100,7.929999828338623,7.71999979019165,8.039999961853027,1658323800,BB,2022-07-20 09:30:00
30,7.869999885559082,1075100,8.010000228881836,7.920000076293945,8.039999961853027,1658410200,BB,2022-07-21 09:30:00
31,7.590000152587891,1291000,7.679999828338623,7.989999771118164,8.020000457763672,1658496600,BB,2022-07-22 09:30:00
32,7.429999828338623,784400,7.510000228881836,7.659999847412109,7.659999847412109,1658755800,BB,2022-07-25 09:30:00
33,7.260000228881836,1357900,7.360000133514404,7.429999828338623,7.449999809265137,1658842200,BB,2022-07-26 09:30:00
34,7.449999809265137,1231000,7.639999866485596,7.480000019073486,7.650000095367432,1658928600,BB,2022-07-27 09:30:00
35,7.519999980926514,1386300,7.829999923706055,7.619999885559082,7.849999904632568,1659015000,BB,2022-07-28 09:30:00
36,7.710000038146973,1696400,7.869999885559082,7.820000171661377,7.900000095367432,1659101400,BB,2022-07-29 09:30:00
37,7.739999771118164,1713200,8.130000114440918,7.739999771118164,8.199999809265137,1659447000,BB,2022-08-02 09:30:00
38,8.140000343322754,1197300,8.460000038146973,8.1899995803833,8.470000267028809,1659533400,BB,2022-08-03 09:30:00
39,8.369999885559082,1295000,8.529999732971191,8.470000267028809,8.569999694824219,1659619800,BB,2022-08-04 09:30:00
40,8.369999885559082,1258700,8.720000267028809,8.430000305175781,8.739999771118164,1659706200,BB,2022-08-05 09:30:00
41,8.789999961853027,2366600,8.890000343322754,8.800000190734863,9.199999809265137,1659965400,BB,2022-08-08 09:30:00
42,8.479999542236328,1358200,8.510000228881836,8.800000190734863,8.800000190734863,1660051800,BB,2022-08-09 09:30:00
43,8.699999809265137,1627800,8.84000015258789,8.720000267028809,8.899999618530273,1660138200,BB,2022-08-10 09:30:00
44,8.579999923706055,1507500,8.609999656677246,8.970000267028809,9.039999961853027,1660224600,BB,2022-08-11 09:30:00
45,8.59000015258789,1270400,8.670000076293945,8.6899995803833,8.770000457763672,1660311000,BB,2022-08-12 09:30:00
46,8.630000114440918,1435700,8.859999656677246,8.670000076293945,8.899999618530273,1660570200,BB,2022-08-15 09:30:00
47,8.630000114440918,2894200,9.0,8.819999694824219,9.25,1660656600,BB,2022-08-16 09:30:00
48,8.699999809265137,1429000,8.779999732971191,8.880000114440918,8.979999542236328,1660743000,BB,2022-08-17 09:30:00
49,8.600000381469727,920200,8.720000267028809,8.710000038146973,8.770000457763672,1660829400,BB,2022-08-18 09:30:00
50,8.260000228881836,1295600,8.300000190734863,8.619999885559082,8.649999618530273,1660915800,BB,2022-08-19 09:30:00
51,7.849999904632568,1311500,7.96999979019165,8.100000381469727,8.140000343322754,1661175000,BB,2022-08-22 09:30:00
52,7.900000095367432,908600,7.989999771118164,7.960000038146973,8.069999694824219,1661261400,BB,2022-08-23 09:30:00
53,8.010000228881836,794500,8.130000114440918,8.050000190734863,8.199999809265137,1661347800,BB,2022-08-24 09:30:00
54,8.130000114440918,873600,8.279999732971191,8.1899995803833,8.289999961853027,1661434200,BB,2022-08-25 09:30:00
55,7.929999828338623,1230100,7.940000057220459,8.260000228881836,8.279999732971191,1661520600,BB,2022-08-26 09:30:00
56,7.78000020980835,1583300,7.949999809265137,7.809999942779541,8.069999694824219,1661779800,BB,2022-08-29 09:30:00
57,7.860000133514404,1000600,7.929999828338623,8.0,8.15999984741211,1661866200,BB,2022-08-30 09:30:00
58,7.789999961853027,1265700,7.800000190734863,7.960000038146973,8.0600004196167,1661952600,BB,2022-08-31 09:30:00
59,7.449999809265137,799600,7.579999923706055,7.75,7.75,1662039000,BB,2022-09-01 09:30:00
60,7.46999979019165,856700,7.53000020980835,7.690000057220459,7.690000057220459,1662125400,BB,2022-09-02 09:30:00
61,7.309999942779541,934200,7.329999923706055,7.519999980926514,7.539999961853027,1662471000,BB,2022-09-06 09:30:00
62,7.260000228881836,957800,7.480000019073486,7.340000152587891,7.480000019073486,1662557400,BB,2022-09-07 09:30:00
63,7.340000152587891,874900,7.590000152587891,7.409999847412109,7.639999866485596,1662643800,BB,2022-09-08 09:30:00
64,7.679999828338623,935700,7.860000133514404,7.679999828338623,7.929999828338623,1662730200,BB,2022-09-09 09:30:00
65,7.900000095367432,1032900,8.039999961853027,7.929999828338623,8.0600004196167,1662989400,BB,2022-09-12 09:30:00
66,7.650000095367432,1078900,7.800000190734863,7.730000019073486,7.829999923706055,1663075800,BB,2022-09-13 09:30:00
67,7.699999809265137,1241900,7.849999904632568,7.820000171661377,7.940000057220459,1663162200,BB,2022-09-14 09:30:00
68,7.789999961853027,1026300,7.980000019073486,7.800000190734863,8.029999732971191,1663248600,BB,2022-09-15 09:30:00
69,7.519999980926514,1978000,7.599999904632568,7.880000114440918,7.889999866485596,1663335000,BB,2022-09-16 09:30:00
70,7.400000095367432,953100,7.630000114440918,7.5,7.639999866485596,1663594200,BB,2022-09-19 09:30:00
71,7.420000076293945,597600,7.46999979019165,7.579999923706055,7.590000152587891,1663680600,BB,2022-09-20 09:30:00
72,7.340000152587891,994600,7.349999904632568,7.489999771118164,7.550000190734863,1663767000,BB,2022-09-21 09:30:00
73,7.059999942779541,901200,7.090000152587891,7.329999923706055,7.349999904632568,1663853400,BB,2022-09-22 09:30:00
74,6.800000190734863,1221800,6.889999866485596,6.949999809265137,7.039999961853027,1663939800,BB,2022-09-23 09:30:00
75,6.840000152587891,1030900,6.849999904632568,6.849999904632568,7.110000133514404,1664199000,BB,2022-09-26 09:30:00
76,6.860000133514404,1053200,6.989999771118164,6.96999979019165,7.099999904632568,1664285400,BB,2022-09-27 09:30:00
77,6.590000152587891,1700400,6.849999904632568,6.78000020980835,6.980000019073486,1664371800,BB,2022-09-28 09:30:00
78,6.440000057220459,1883200,6.590000152587891,6.75,6.789999961853027,1664458200,BB,2022-09-29 09:30:00
79,6.5,1382500,6.510000228881836,6.550000190734863,6.699999809265137,1664544600,BB,2022-09-30 09:30:00
80,6.400000095367432,1657300,6.53000020980835,6.519999980926514,6.590000152587891,1664803800,BB,2022-10-03 09:30:00
81,6.690000057220459,2631700,6.739999771118164,6.710000038146973,6.829999923706055,1664890200,BB,2022-10-04 09:30:00
82,6.519999980926514,1690700,6.670000076293945,6.639999866485596,6.71999979019165,1664976600,BB,2022-10-05 09:30:00
83,6.510000228881836,1458900,6.639999866485596,6.670000076293945,6.739999771118164,1665063000,BB,2022-10-06 09:30:00
84,6.260000228881836,2759000,6.289999961853027,6.510000228881836,6.519999980926514,1665149400,BB,2022-10-07 09:30:00
85,5.71999979019165,2704900,5.739999771118164,6.039999961853027,6.079999923706055,1665495000,BB,2022-10-11 09:30:00
86,5.679999828338623,2040700,5.789999961853027,5.71999979019165,5.849999904632568,1665581400,BB,2022-10-12 09:30:00
87,5.519999980926514,2056200,5.760000228881836,5.590000152587891,5.920000076293945,1665667800,BB,2022-10-13 09:30:00
88,5.489999771118164,2459900,5.539999961853027,5.809999942779541,5.840000152587891,1665754200,BB,2022-10-14 09:30:00
89,5.619999885559082,2878800,5.900000095367432,5.670000076293945,6.039999961853027,1666013400,BB,2022-10-17 09:30:00
90,6.010000228881836,1745300,6.03000020980835,6.090000152587891,6.230000019073486,1666099800,BB,2022-10-18 09:30:00
91,5.809999942779541,1668100,5.840000152587891,5.940000057220459,6.010000228881836,1666186200,BB,2022-10-19 09:30:00
92,5.760000228881836,1457100,6.019999980926514,5.809999942779541,6.130000114440918,1666272600,BB,2022-10-20 09:30:00
93,5.889999866485596,3792700,6.0,5.989999771118164,6.059999942779541,1666359000,BB,2022-10-21 09:30:00
94,5.909999847412109,976600,6.050000190734863,6.03000020980835,6.070000171661377,1666618200,BB,2022-10-24 09:30:00
95,6.039999961853027,1171500,6.210000038146973,6.059999942779541,6.289999961853027,1666704600,BB,2022-10-25 09:30:00
96,6.039999961853027,1130100,6.130000114440918,6.110000133514404,6.25,1666791000,BB,2022-10-26 09:30:00
97,6.110000133514404,1040500,6.170000076293945,6.170000076293945,6.25,1666877400,BB,2022-10-27 09:30:00
98,6.110000133514404,1138400,6.320000171661377,6.130000114440918,6.320000171661377,1666963800,BB,2022-10-28 09:30:00
99,6.260000228881836,1561800,6.329999923706055,6.269999980926514,6.429999828338623,1667223000,BB,2022-10-31 09:30:00
100,6.309999942779541,674700,6.360000133514404,6.449999809265137,6.489999771118164,1667309400,BB,2022-11-01 09:30:00
101,6.03000020980835,1534300,6.03000020980835,6.329999923706055,6.329999923706055,1667395800,BB,2022-11-02 09:30:00
102,5.869999885559082,1461500,5.869999885559082,5.949999809265137,6.039999961853027,1667482200,BB,2022-11-03 09:30:00
103,5.679999828338623,1806800,5.929999828338623,5.900000095367432,5.940000057220459,1667568600,BB,2022-11-04 09:30:00
104,5.889999866485596,2105100,6.429999828338623,5.960000038146973,6.460000038146973,1667831400,BB,2022-11-07 09:30:00
105,6.300000190734863,1767800,6.420000076293945,6.420000076293945,6.519999980926514,1667917800,BB,2022-11-08 09:30:00
106,6.159999847412109,1267600,6.28000020980835,6.369999885559082,6.369999885559082,1668004200,BB,2022-11-09 09:30:00
107,6.460000038146973,1447400,6.550000190734863,6.550000190734863,6.710000038146973,1668090600,BB,2022-11-10 09:30:00
108,6.460000038146973,3300200,6.610000133514404,6.579999923706055,6.809999942779541,1668177000,BB,2022-11-11 09:30:00
109,6.329999923706055,1571400,6.340000152587891,6.579999923706055,6.579999923706055,1668436200,BB,2022-11-14 09:30:00
110,6.440000057220459,1899200,6.480000019073486,6.460000038146973,6.659999847412109,1668522600,BB,2022-11-15 09:30:00
111,6.28000020980835,1051300,6.389999866485596,6.380000114440918,6.440000057220459,1668609000,BB,2022-11-16 09:30:00
112,6.170000076293945,1003500,6.289999961853027,6.25,6.329999923706055,1668695400,BB,2022-11-17 09:30:00
113,6.300000190734863,945500,6.340000152587891,6.420000076293945,6.449999809265137,1668781800,BB,2022-11-18 09:30:00
114,6.090000152587891,1095200,6.210000038146973,6.329999923706055,6.349999904632568,1669041000,BB,2022-11-21 09:30:00
115,6.079999923706055,849000,6.210000038146973,6.199999809265137,6.289999961853027,1669127400,BB,2022-11-22 09:30:00
116,6.159999847412109,1455200,6.429999828338623,6.210000038146973,6.53000020980835,1669213800,BB,2022-11-23 09:30:00
117,6.440000057220459,487300,6.5,6.5,6.550000190734863,1669300200,BB,2022-11-24 09:30:00
118,6.380000114440918,844200,6.429999828338623,6.440000057220459,6.519999980926514,1669386600,BB,2022-11-25 09:30:00
119,6.400000095367432,1965400,6.489999771118164,6.449999809265137,6.559999942779541,1669645800,BB,2022-11-28 09:30:00
120,6.369999885559082,1940400,6.550000190734863,6.510000228881836,6.639999866485596,1669732200,BB,2022-11-29 09:30:00
121,6.289999961853027,33206500,6.519999980926514,6.519999980926514,6.590000152587891,1669818600,BB,2022-11-30 09:30:00
122,6.53000020980835,2686500,6.809999942779541,6.53000020980835,6.889999866485596,1669905000,BB,2022-12-01 09:30:00
123,6.670000076293945,2964800,7.0,6.699999809265137,7.110000133514404,1669991400,BB,2022-12-02 09:30:00
124,6.550000190734863,1981100,6.570000171661377,6.960000038146973,6.980000019073486,1670250600,BB,2022-12-05 09:30:00
125,6.239999771118164,1761100,6.25,6.590000152587891,6.599999904632568,1670337000,BB,2022-12-06 09:30:00
126,5.980000019073486,2041000,5.980000019073486,6.230000019073486,6.25,1670423400,BB,2022-12-07 09:30:00
127,5.929999828338623,1133123,5.985000133514404,6.019999980926514,6.179999828338623,1670531410,BB,2022-12-08 15:30:10
0,38.66999816894531,368100,39.36000061035156,38.83000183105469,39.45000076293945,1654695000,PKI,2022-06-08 09:30:00
1,38.83000183105469,268000,39.0,39.15999984741211,39.2599983215332,1654781400,PKI,2022-06-09 09:30:00
2,38.18000030517578,467900,38.58000183105469,38.7599983215332,38.849998474121094,1654867800,PKI,2022-06-10 09:30:00
3,36.029998779296875,621300,36.18000030517578,38.150001525878906,38.16999816894531,1655127000,PKI,2022-06-13 09:30:00
4,35.91999816894531,474100,37.220001220703125,36.36000061035156,37.29999923706055,1655213400,PKI,2022-06-14 09:30:00
5,36.75,353300,37.25,37.349998474121094,37.52000045776367,1655299800,PKI,2022-06-15 09:30:00
6,34.84000015258789,554100,35.0099983215332,36.40999984741211,36.63999938964844,1655386200,PKI,2022-06-16 09:30:00
7,33.560001373291016,757200,33.790000915527344,34.88999938964844,35.119998931884766,1655472600,PKI,2022-06-17 09:30:00
8,33.779998779296875,178200,34.58000183105469,33.790000915527344,34.61000061035156,1655731800,PKI,2022-06-20 09:30:00
9,33.97999954223633,447800,34.08000183105469,34.56999969482422,34.959999084472656,1655818200,PKI,2022-06-21 09:30:00
10,32.959999084472656,268300,33.18000030517578,33.0099983215332,33.869998931884766,1655904600,PKI,2022-06-22 09:30:00
11,31.399999618530273,587800,32.22999954223633,33.099998474121094,33.29999923706055,1655991000,PKI,2022-06-23 09:30:00
12,32.22999954223633,430700,33.11000061035156,32.5,33.400001525878906,1656077400,PKI,2022-06-24 09:30:00
13,33.380001068115234,300200,34.33000183105469,33.5099983215332,34.66999816894531,1656336600,PKI,2022-06-27 09:30:00
14,34.45000076293945,351800,34.77000045776367,34.900001525878906,35.220001220703125,1656423000,PKI,2022-06-28 09:30:00
15,34.279998779296875,362100,34.31999969482422,35.0,35.2599983215332,1656509400,PKI,2022-06-29 09:30:00
16,33.709999084472656,336400,34.959999084472656,33.84000015258789,34.970001220703125,1656595800,PKI,2022-06-30 09:30:00
17,34.630001068115234,277600,35.29999923706055,34.91999816894531,35.7599983215332,1656941400,PKI,2022-07-04 09:30:00
18,33.56999969482422,868400,34.31999969482422,34.470001220703125,34.599998474121094,1657027800,PKI,2022-07-05 09:30:00
19,33.099998474121094,413200,34.02000045776367,34.099998474121094,34.5,1657114200,PKI,2022-07-06 09:30:00
20,34.400001525878906,255500,35.31999969482422,34.70000076293945,35.599998474121094,1657200600,PKI,2022-07-07 09:30:00
21,35.220001220703125,169800,35.2599983215332,35.459999084472656,35.810001373291016,1657287000,PKI,2022-07-08 09:30:00
22,34.40999984741211,333700,34.75,35.0,35.099998474121094,1657546200,PKI,2022-07-11 09:30:00
23,33.900001525878906,183400,34.36000061035156,34.31999969482422,34.709999084472656,1657632600,PKI,2022-07-12 09:30:00
24,32.310001373291016,451500,32.72999954223633,33.77000045776367,33.849998474121094,1657719000,PKI,2022-07-13 09:30:00
25,31.329999923706055,389500,32.34000015258789,32.279998779296875,32.650001525878906,1657805400,PKI,2022-07-14 09:30:00
26,32.22999954223633,192400,32.790000915527344,32.7599983215332,32.959999084472656,1657891800,PKI,2022-07-15 09:30:00
27,33.31999969482422,205300,33.7599983215332,33.34000015258789,33.970001220703125,1658151000,PKI,2022-07-18 09:30:00
28,33.869998931884766,252300,34.7599983215332,33.869998931884766,34.83000183105469,1658237400,PKI,2022-07-19 09:30:00
29,34.4900016784668,273700,34.88999938964844,34.7599983215332,35.18000030517578,1658323800,PKI,2022-07-20 09:30:00
30,34.16999816894531,293800,34.88999938964844,34.54999923706055,34.959999084472656,1658410200,PKI,2022-07-21 09:30:00
31,34.7599983215332,257500,34.88999938964844,35.029998779296875,35.43000030517578,1658496600,PKI,2022-07-22 09:30:00
32,34.939998626708984,156500,35.54999923706055,35.02000045776367,35.650001525878906,1658755800,PKI,2022-07-25 09:30:00
33,34.22999954223633,411100,34.4900016784668,35.459999084472656,35.720001220703125,1658842200,PKI,2022-07-26 09:30:00
34,34.77000045776367,453300,34.90999984741211,34.779998779296875,35.33000183105469,1658928600,PKI,2022-07-27 09:30:00
35,34.560001373291016,180100,35.41999816894531,35.150001525878906,35.5,1659015000,PKI,2022-07-28 09:30:00
36,35.65999984741211,330500,35.93000030517578,35.66999816894531,36.459999084472656,1659101400,PKI,2022-07-29 09:30:00
37,35.2400016784668,267300,36.040000915527344,35.439998626708984,36.43000030517578,1659447000,PKI,2022-08-02 09:30:00
38,35.5,213000,35.88999938964844,36.15999984741211,36.31999969482422,1659533400,PKI,2022-08-03 09:30:00
39,34.16999816894531,294100,34.58000183105469,35.5099983215332,36.099998474121094,1659619800,PKI,2022-08-04 09:30:00
40,32.400001525878906,730900,33.650001525878906,35.189998626708984,35.189998626708984,1659706200,PKI,2022-08-05 09:30:00
41,33.25,297000,33.72999954223633,33.66999816894531,33.97999954223633,1659965400,PKI,2022-08-08 09:30:00
42,33.2599983215332,288700,33.7400016784668,33.65999984741211,33.900001525878906,1660051800,PKI,2022-08-09 09:30:00
43,33.36000061035156,667700,33.619998931884766,33.880001068115234,34.2599983215332,1660138200,PKI,2022-08-10 09:30:00
44,33.630001068115234,303900,33.880001068115234,33.880001068115234,34.31999969482422,1660224600,PKI,2022-08-11 09:30:00
45,33.599998474121094,344000,33.7400016784668,33.880001068115234,34.0099983215332,1660311000,PKI,2022-08-12 09:30:00
46,33.33000183105469,314700,33.81999969482422,33.36000061035156,33.880001068115234,1660570200,PKI,2022-08-15 09:30:00
47,33.79999923706055,315400,34.5,33.810001373291016,34.619998931884766,1660656600,PKI,2022-08-16 09:30:00
48,33.779998779296875,266100,33.790000915527344,34.38999938964844,34.5,1660743000,PKI,2022-08-17 09:30:00
49,33.72999954223633,201400,33.86000061035156,33.970001220703125,34.220001220703125,1660829400,PKI,2022-08-18 09:30:00
50,33.599998474121094,146200,34.130001068115234,33.70000076293945,34.310001373291016,1660915800,PKI,2022-08-19 09:30:00
51,33.70000076293945,230700,34.09000015258789,33.810001373291016,34.22999954223633,1661175000,PKI,2022-08-22 09:30:00
52,33.709999084472656,174400,33.959999084472656,34.27000045776367,34.27000045776367,1661261400,PKI,2022-08-23 09:30:00
53,33.900001525878906,146600,34.099998474121094,33.959999084472656,34.209999084472656,1661347800,PKI,2022-08-24 09:30:00
54,33.650001525878906,237200,33.720001220703125,34.25,34.400001525878906,1661434200,PKI,2022-08-25 09:30:00
55,32.689998626708984,424400,32.81999969482422,33.70000076293945,33.70000076293945,1661520600,PKI,2022-08-26 09:30:00
56,32.63999938964844,353900,33.65999984741211,32.650001525878906,33.90999984741211,1661779800,PKI,2022-08-29 09:30:00
57,32.61000061035156,197100,32.779998779296875,33.38999938964844,33.619998931884766,1661866200,PKI,2022-08-30 09:30:00
58,32.16999816894531,865800,32.2400016784668,32.5,33.02000045776367,1661952600,PKI,2022-08-31 09:30:00
59,31.329999923706055,367100,31.690000534057617,32.02000045776367,32.150001525878906,1662039000,PKI,2022-09-01 09:30:00
60,31.760000228881836,207800,32.029998779296875,32.0,32.72999954223633,1662125400,PKI,2022-09-02 09:30:00
61,31.510000228881836,142300,31.530000686645508,32.11000061035156,32.52000045776367,1662471000,PKI,2022-09-06 09:30:00
62,30.6299991607666,324800,31.229999542236328,31.329999923706055,31.329999923706055,1662557400,PKI,2022-09-07 09:30:00
63,31.1299991607666,322300,32.029998779296875,31.15999984741211,32.189998626708984,1662643800,PKI,2022-09-08 09:30:00
64,31.75,259000,32.11000061035156,32.34000015258789,32.45000076293945,1662730200,PKI,2022-09-09 09:30:00
65,32.33000183105469,481000,32.66999816894531,32.43000030517578,32.9900016784668,1662989400,PKI,2022-09-12 09:30:00
66,31.920000076293945,324000,32.029998779296875,32.36000061035156,32.599998474121094,1663075800,PKI,2022-09-13 09:30:00
67,32.04999923706055,467500,32.189998626708984,32.11000061035156,32.7400016784668,1663162200,PKI,2022-09-14 09:30:00
68,31.350000381469727,215300,31.479999542236328,31.889999389648438,32.380001068115234,1663248600,PKI,2022-09-15 09:30:00
69,31.06999969482422,511000,31.329999923706055,31.450000762939453,31.450000762939453,1663335000,PKI,2022-09-16 09:30:00
70,30.920000076293945,275900,31.770000457763672,31.0,31.899999618530273,1663594200,PKI,2022-09-19 09:30:00
71,31.43000030517578,260600,31.510000228881836,31.649999618530273,31.75,1663680600,PKI,2022-09-20 09:30:00
72,30.899999618530273,220000,30.899999618530273,31.489999771118164,31.579999923706055,1663767000,PKI,2022-09-21 09:30:00
73,30.479999542236328,179400,30.610000610351562,31.100000381469727,31.200000762939453,1663853400,PKI,2022-09-22 09:30:00
74,29.600000381469727,258700,29.899999618530273,30.06999969482422,30.43000030517578,1663939800,PKI,2022-09-23 09:30:00
75,28.709999084472656,303700,28.809999465942383,29.75,29.8700008392334,1664199000,PKI,2022-09-26 09:30:00
76,28.93000030517578,428600,29.030000686645508,28.959999084472656,29.610000610351562,1664285400,PKI,2022-09-27 09:30:00
77,29.049999237060547,408400,30.030000686645508,29.049999237060547,30.329999923706055,1664371800,PKI,2022-09-28 09:30:00
78,28.719999313354492,374100,29.25,29.8799991607666,29.8799991607666,1664458200,PKI,2022-09-29 09:30:00
79,28.969999313354492,354500,29.600000381469727,29.260000228881836,29.81999969482422,1664544600,PKI,2022-09-30 09:30:00
80,29.860000610351562,205900,29.969999313354492,29.979999542236328,30.25,1664803800,PKI,2022-10-03 09:30:00
81,30.360000610351562,480200,31.1200008392334,30.399999618530273,31.559999465942383,1664890200,PKI,2022-10-04 09:30:00
82,30.239999771118164,334800,30.799999237060547,31.0,31.1200008392334,1664976600,PKI,2022-10-05 09:30:00
83,29.950000762939453,296700,30.309999465942383,30.639999389648438,30.690000534057617,1665063000,PKI,2022-10-06 09:30:00
84,29.729999542236328,336100,29.8700008392334,30.18000030517578,30.780000686645508,1665149400,PKI,2022-10-07 09:30:00
85,28.75,525800,29.239999771118164,29.3799991607666,29.719999313354492,1665495000,PKI,2022-10-11 09:30:00
86,28.15999984741211,357600,28.790000915527344,29.190000534057617,29.200000762939453,1665581400,PKI,2022-10-12 09:30:00
87,28.100000381469727,427800,29.059999465942383,28.579999923706055,29.299999237060547,1665667800,PKI,2022-10-13 09:30:00
88,28.329999923706055,351500,28.329999923706055,29.110000610351562,29.299999237060547,1665754200,PKI,2022-10-14 09:30:00
89,28.6299991607666,570500,29.260000228881836,28.780000686645508,29.780000686645508,1666013400,PKI,2022-10-17 09:30:00
90,29.389999389648438,273000,29.559999465942383,29.479999542236328,29.979999542236328,1666099800,PKI,2022-10-18 09:30:00
91,25.649999618530273,1989800,27.450000762939453,27.0,27.459999084472656,1666186200,PKI,2022-10-19 09:30:00
92,26.6200008392334,1229700,27.0,27.0,27.360000610351562,1666272600,PKI,2022-10-20 09:30:00
93,26.729999542236328,585800,27.639999389648438,26.729999542236328,27.690000534057617,1666359000,PKI,2022-10-21 09:30:00
94,27.059999465942383,707000,27.559999465942383,27.420000076293945,27.75,1666618200,PKI,2022-10-24 09:30:00
95,26.520000457763672,1349100,27.0,27.56999969482422,27.56999969482422,1666704600,PKI,2022-10-25 09:30:00
96,26.950000762939453,636200,27.40999984741211,26.950000762939453,27.420000076293945,1666791000,PKI,2022-10-26 09:30:00
97,27.540000915527344,599400,27.610000610351562,27.540000915527344,28.049999237060547,1666877400,PKI,2022-10-27 09:30:00
98,27.520000457763672,508500,28.420000076293945,27.690000534057617,28.440000534057617,1666963800,PKI,2022-10-28 09:30:00
99,27.329999923706055,557600,27.540000915527344,28.100000381469727,28.18000030517578,1667223000,PKI,2022-10-31 09:30:00
100,27.649999618530273,498100,28.0,27.850000381469727,28.010000228881836,1667309400,PKI,2022-11-01 09:30:00
101,27.450000762939453,721700,27.489999771118164,28.139999389648438,28.139999389648438,1667395800,PKI,2022-11-02 09:30:00
102,25.81999969482422,929800,26.06999969482422,27.030000686645508,27.100000381469727,1667482200,PKI,2022-11-03 09:30:00
103,25.239999771118164,1556400,25.889999389648438,26.31999969482422,26.559999465942383,1667568600,PKI,2022-11-04 09:30:00
104,25.110000610351562,877500,25.3799991607666,25.90999984741211,26.040000915527344,1667831400,PKI,2022-11-07 09:30:00
105,24.920000076293945,1263900,25.139999389648438,25.399999618530273,25.8799991607666,1667917800,PKI,2022-11-08 09:30:00
106,24.25,915200,24.75,25.190000534057617,25.219999313354492,1668004200,PKI,2022-11-09 09:30:00
107,24.709999084472656,641900,25.100000381469727,25.1200008392334,25.3799991607666,1668090600,PKI,2022-11-10 09:30:00
108,25.25,692800,25.959999084472656,25.25,26.360000610351562,1668177000,PKI,2022-11-11 09:30:00
109,25.350000381469727,1091400,25.420000076293945,26.0,26.15999984741211,1668436200,PKI,2022-11-14 09:30:00
110,25.600000381469727,775200,25.760000228881836,25.65999984741211,26.260000228881836,1668522600,PKI,2022-11-15 09:30:00
111,25.389999389648438,658100,25.700000762939453,25.579999923706055,26.0,1668609000,PKI,2022-11-16 09:30:00
